403,0.940998306903089
403,0.836065025420552
405,0.800393894184684
404,0.523405693686746
409,0.467021593830698
405,0.670182179617944
403,0.801213125772924
408,0.579293510340848
411,0.570518181291857
409,0.442967553757126
416,0.760896089514599
412,0.659890805825549
409,0.631843951953304
415,0.860308294974423
417,0.922146659443107
416,0.426829762275612
423,0.869495160194249
417,0.328542560912893
416,0.74602976612676
422,0.790974281901928
424,0.404444471941583
423,0.300683593484137
428,0.907387309536831
424,0.333475231639343
422,0.968679959122152
428,0.28127012614935
432,0.0313637182818858
429,0.190673676250185
435,0.294470653638046
432,0.70380962031858
427,0.252893632342415
436,0.93192631304011
437,0.823735954861262
436,0.860455686004198
443,0.858250118619249
435,0.041991603712623
437,0.612779427490717
445,0.643657922664487
440,0.920626839619122
447,0.818904284106803
445,0.237484817950313
439,0.191459887832379
447,0.619024042495068
450,0.489156758963193
448,0.347069992618145
453,0.163747487458213
449,0.560903718671402
445,0.161086850005815
455,0.691747963978729
455,0.103483610197436
456,0.632515797582908
460,0.90751094794925
450,0.715397893393937
459,0.855568962360072
460,0.750759896468941
460,0.349413218651677
466,0.184552808020875
460,0.344134241588476
459,0.215714598566253
469,0.0347574841987317
464,0.479718338681538
473,0.921320817688642
469,0.18715572540707
464,0.622088453219615
471,0.379027108813882
477,0.631406459572968
472,0.764902754662681
481,0.740274446597584
468,0.16294016776071
479,0.478630894561617
480,0.30852731320066
481,0.682048751810799
486,0.173903645368568
478,0.105871185864936
482,0.0877284729936155
488,0.718560791130386
487,0.972833744370044
492,0.918337073312518
489,0.854336204821109
485,0.0537625526246516
496,0.342863074681434
491,0.399014132113565
499,0.27034878747305
493,0.934084638627757
490,0.659885002098204
502,0.397932440858881
497,0.571188386312819
504,0.585374724734701
497,0.323248836989555
496,0.640388072752046
506,0.614318328680631
501,0.880302102850541
507,0.784699945097738
502,0.149949702851865
497,0.494658488079513
508,0.731970635071162
504,0.981836331071118
508,0.593387791430726
504,0.726920056165677
499,0.906322183655424
510,0.685373722877112
506,0.635631326231516
513,0.863406224519337
506,0.629611434893765
506,0.57427566731376
513,0.914052202762527
510,0.225511384692519
513,0.561702990692841
507,0.448188245319945
508,0.951111110165917
513,0.714498349172225
515,0.739029433246852
517,0.0169234414144446
510,0.839279637974851
512,0.00655401510370734
515,0.109534090370224
514,0.486363703583215
522,0.509968150297682
507,0.460575708208095
519,0.189562926420937
521,0.863906253088563
519,0.784348508032623
522,0.101310362288938
513,0.526906680075345
521,0.775319828071051
520,0.446769273804507
525,0.741985719241492
521,0.545164128800204
517,0.298326165179488
528,0.592921011723456
524,0.0487047296409588
527,0.851463911343221
523,0.113908153398187
519,0.40714185768021
528,0.443555223983382
524,0.862611904569374
530,0.652294447314711
521,0.662050680336333
528,0.329180865342209
531,0.10985244018021
526,0.890695443712505
534,0.34918281641306
522,0.0199425604573312
530,0.522048287465843
531,0.254388747881398
535,0.917612434767158
530,0.457398006737777
526,0.939134866061583
537,0.260186738010423
530,0.436651983349385
538,0.879650971901526
530,0.358964596198017
531,0.748513148518271
536,0.0572968887344659
536,0.621798167230108
540,0.363014045039757
530,0.431034556169909
536,0.506393611185593
539,0.538063975183905
539,0.5742449716858
537,0.910453773547614
531,0.217691074329716
544,0.219459056264287
539,0.242336492692905
544,0.411908202356065
539,0.700276978660895
538,0.483870710860732
543,0.654695926455538
540,0.15142615931225
547,0.311593892221116
535,0.211412668854465
545,0.413281248356631
543,0.913911493456612
549,0.197224466556323
543,0.563233445463045
537,0.237197675782221
550,0.382990551541821
545,0.236869608566288
550,0.173299229607004
542,0.880402428903882
547,0.914520314014299
551,0.996202499446236
550,0.800530256433999
550,0.678145864152532
545,0.147833786287799
555,0.372235596004993
549,0.259157632826866
557,0.561956160666268
546,0.163599304381713
552,0.610737142192962
554,0.839039443175775
557,0.925374923172551
555,0.642933473462315
550,0.561390979569123
559,0.123989160439359
552,0.331094035756301
564,0.178807136309339
552,0.460797240313878
560,0.178517321640777
561,0.132970452845857
562,0.114043896179182
561,0.209223819262513
554,0.506315910470085
566,0.437525038384302
562,0.823896978304845
567,0.736695031943596
556,0.875717669673221
564,0.182137940178164
567,0.178554827659799
570,0.334240385497336
565,0.948309264469008
561,0.946656241711746
572,0.413744102569188
566,0.676444299409631
573,0.28006147104692
560,0.741055189678273
573,0.590577827640789
573,0.463953251809957
576,0.9955883842376
569,0.455991474898735
570,0.0926621142575479
575,0.270475873779264
576,0.484497499026056
577,0.362498555416984
568,0.454751624814677
580,0.00451064235087954
575,0.833698797685901
584,0.833783859319701
570,0.641657703501746
581,0.45406732973338
579,0.921190626678159
587,0.347492286329472
579,0.889006399648769
581,0.440943908687986
585,0.32249719783113
585,0.101492637220126
586,0.922761837949714
581,0.74866273104698
590,0.8444360435884
587,0.849287893089418
593,0.770210033240346
579,0.0484754788085975
594,0.551631463097275
589,0.580094501157073
596,0.916305965699164
585,0.489877383962317
592,0.28242230800359
592,0.40213317293913
600,0.169191351794649
591,0.146972043851103
592,0.254143052727275
597,0.638669401058949
596,0.0197040433180602
596,0.556240446490197
592,0.418835809073827
601,0.670417839025014
598,0.854619575939509
601,0.00584131450357276
591,0.891416886705849
605,0.42792792757606
598,0.94006014096307
605,0.569668664362115
591,0.0255789187903833
606,0.547835717215159
603,0.990121609084647
607,0.0156854912843951
597,0.398224719827127
604,0.286570019510158
606,0.13205337717975
609,0.18555274899625
599,0.0317802502310937
608,0.478851522132616
608,0.417766234355637
609,0.675485326485453
603,0.345131069889572
607,0.987431151388241
612,0.813828137467763
611,0.252678499623906
607,0.500252193692719
604,0.0155398889385448
611,0.0881290315130716
613,0.745785575742322
610,0.577033608761776
604,0.340278344249507
615,0.498952996083017
612,0.0103114555520981
613,0.825997875607073
608,0.981954031846445
616,0.278246882224323
615,0.054021856323503
617,0.0633161165866265
606,0.102182935410326
620,0.298054632887993
614,0.11912433693622
619,0.734190181686725
609,0.175575310741978
620,0.319326089433094
616,0.0393375275303497
622,0.542947731218891
609,0.663841312692004
623,0.80824235677668
619,0.330798627738478
624,0.98576301162044
612,0.0436643086653711
624,0.321892872513913
